metagenome	group	depth	presence
SRR14722213	Tremellomycetes	2461390902	not detected
SRR14721961	Cystobasidiomycetes	2500335916	not detected
SRR14721961	Tremellomycetes	2500335916	not detected
SRR14722181	Cystobasidiomycetes	2501883062	not detected
SRR14722181	Tremellomycetes	2501883062	not detected
SRR14722120	Sphingomonadaceae	2522191958	not detected
SRR14722120	Cystobasidiomycetes	2522191958	not detected
SRR14722120	Tremellomycetes	2522191958	not detected
SRR12240183	Cystobasidiomycetes	2592537340	not detected
SRR14722251	Cystobasidiomycetes	2592571548	not detected
SRR14722251	Tremellomycetes	2592571548	not detected
SRR14722144	Cystobasidiomycetes	2665979896	not detected
SRR14722090	Cystobasidiomycetes	2705046012	not detected
SRR14722090	Tremellomycetes	2705046012	not detected
SRR14722138	Cystobasidiomycetes	2719689388	not detected
SRR14722138	Tremellomycetes	2719689388	not detected
SRR14722156	Cystobasidiomycetes	2739296436	not detected
SRR14722156	Tremellomycetes	2739296436	not detected
SRR14722124	Cystobasidiomycetes	2740461250	not detected
SRR14722299	Cystobasidiomycetes	2773612998	not detected
SRR14722062	Cystobasidiomycetes	2820670940	not detected
SRR14722062	Tremellomycetes	2820670940	not detected
SRR14722164	Cystobasidiomycetes	2822949228	not detected
SRR14722088	Cystobasidiomycetes	2831025614	not detected
SRR14722132	Cystobasidiomycetes	2833612546	not detected
SRR13126859	Cystobasidiomycetes	2876909202	not detected
SRR13126859	Tremellomycetes	2876909202	not detected
SRR14722167	Cystobasidiomycetes	2926657538	not detected
SRR14722167	Tremellomycetes	2926657538	not detected
SRR14722163	Cystobasidiomycetes	2968349846	not detected
SRR14722143	Cystobasidiomycetes	3066559944	not detected
SRR14722166	Cystobasidiomycetes	3127245938	not detected
SRR12240185	Acetobacteraceae	3154402494	not detected
SRR12240185	Acidobacteriaceae	3154402494	not detected
SRR12240185	Beijerinckiaceae	3154402494	not detected
SRR12240185	Sphingomonadaceae	3154402494	not detected
SRR12240185	Cystobasidiomycetes	3154402494	not detected
SRR12240185	Tremellomycetes	3154402494	not detected
SRR14722219	Cystobasidiomycetes	3196541952	not detected
SRR14722219	Tremellomycetes	3196541952	not detected
SRR14722139	Cystobasidiomycetes	3225231348	not detected
SRR14722161	Cystobasidiomycetes	3248286632	not detected
SRR14722161	Tremellomycetes	3248286632	not detected
SRR14722141	Cystobasidiomycetes	3306673198	not detected
SRR14722141	Tremellomycetes	3306673198	not detected
T1868	Tremellomycetes	3312900600	not detected
SRR14722145	Cystobasidiomycetes	3367211212	not detected
SRR14722145	Tremellomycetes	3367211212	not detected
SRR14722169	Cystobasidiomycetes	3391945314	not detected
SRR14722230	Cystobasidiomycetes	3408952142	not detected
SRR14722230	Tremellomycetes	3408952142	not detected
SRR14722086	Cystobasidiomycetes	3412670668	not detected
SRR14722232	Cystobasidiomycetes	3456403590	not detected
SRR14722233	Cystobasidiomycetes	3503086146	not detected
SRR14722221	Cystobasidiomycetes	3561442512	not detected
SRR14722165	Cystobasidiomycetes	3570968498	not detected
SRR12240180	Cystobasidiomycetes	3598375506	not detected
SRR14722117	Cystobasidiomycetes	3718520866	not detected
SRR14722133	Cystobasidiomycetes	3761583348	not detected
SRR14722133	Tremellomycetes	3761583348	not detected
SRR14722112	Cystobasidiomycetes	4131638444	not detected
SRR14722123	Cystobasidiomycetes	4166324654	not detected
SRR14722123	Tremellomycetes	4166324654	not detected
VT22	Cystobasidiomycetes	4681562626	not detected
SRR14722176	Cystobasidiomycetes	4742255264	not detected
SRR14722308	Acidobacteriaceae	4793372086	not detected
SRR14722308	Cystobasidiomycetes	4793372086	not detected
SRR14722308	Tremellomycetes	4793372086	not detected
T1867	Cystobasidiomycetes	4840140300	not detected
SRR14722121	Cystobasidiomycetes	5024869582	not detected
VT34	Acidobacteriaceae	5154969068	not detected
VT34	Cystobasidiomycetes	5154969068	not detected
VT34	Tremellomycetes	5154969068	not detected
SRR14722116	Sphingomonadaceae	5176420732	not detected
SRR14722116	Tremellomycetes	5176420732	not detected
SRR14722128	Cystobasidiomycetes	5671217532	not detected
VT15	Cystobasidiomycetes	6033792692	not detected
VT12	Tremellomycetes	6037720806	not detected
SRR14722113	Cystobasidiomycetes	6700040026	not detected
VT31	Acidobacteriaceae	6757064572	not detected
VT31	Beijerinckiaceae	6757064572	not detected
VT31	Cystobasidiomycetes	6757064572	not detected
SRR2387885	Cystobasidiomycetes	7034650998	not detected
SRR2387885	Tremellomycetes	7034650998	not detected
VT38	Cystobasidiomycetes	7584511956	not detected
VT38	Tremellomycetes	7584511956	not detected
SRR13125762	Acidobacteriaceae	9146430147	not detected
SRR13125762	Beijerinckiaceae	9146430147	not detected
SRR13125762	Sphingomonadaceae	9146430147	not detected
SRR13125762	Tremellomycetes	9146430147	not detected
X14	Beijerinckiaceae	10204075500	not detected
X14	Sphingomonadaceae	10204075500	not detected
SRR1531569	Cystobasidiomycetes	11418853650	not detected
SRR7232211	Sphingomonadaceae	11915952768	not detected
SRR7232212	Acidobacteriaceae	11983139856	not detected
SRR7232212	Beijerinckiaceae	11983139856	not detected
SRR7232212	Sphingomonadaceae	11983139856	not detected
SRR7232214	Acetobacteraceae	12080153888	not detected
SRR7232214	Acidobacteriaceae	12080153888	not detected
SRR7232214	Beijerinckiaceae	12080153888	not detected
SRR7232214	Sphingomonadaceae	12080153888	not detected
SRR7232213	Beijerinckiaceae	12478175288	not detected
SRR7232213	Sphingomonadaceae	12478175288	not detected
X9	Sphingomonadaceae	12497401000	not detected
X7	Acidobacteriaceae	12531347000	not detected
X7	Beijerinckiaceae	12531347000	not detected
X7	Sphingomonadaceae	12531347000	not detected
SRR11456918	Cystobasidiomycetes	12580023514	not detected
SRR11456923	Cystobasidiomycetes	12708455960	not detected
SRR11456917	Cystobasidiomycetes	12749704932	not detected
X12	Acidobacteriaceae	13243158000	not detected
X12	Sphingomonadaceae	13243158000	not detected
X4	Cystobasidiomycetes	13287338000	not detected
X13	Acidobacteriaceae	13332657500	not detected
X13	Sphingomonadaceae	13332657500	not detected
X13	Cystobasidiomycetes	13332657500	not detected
X2	Acidobacteriaceae	14488756500	not detected
X2	Sphingomonadaceae	14488756500	not detected
SRR1531545	Cystobasidiomycetes	15367008150	not detected
T1882	Acidobacteriaceae	16086931500	not detected
T1882	Cystobasidiomycetes	16086931500	not detected
SRR1531517	Cystobasidiomycetes	18235852650	not detected
SRR1531517	Tremellomycetes	18235852650	not detected
T1912	Acidobacteriaceae	18875462100	not detected
T1912	Cystobasidiomycetes	18875462100	not detected
T1912	Tremellomycetes	18875462100	not detected
T1881	Acidobacteriaceae	21838551300	not detected
T1881	Sphingomonadaceae	21838551300	not detected
T1887	Cystobasidiomycetes	26592286200	not detected
T1887	Tremellomycetes	26592286200	not detected
T1904	Cystobasidiomycetes	28165630200	not detected
GTX0161	Tremellomycetes	32118972600	not detected
SRR14721975	Acetobacteraceae	168207054	NA
SRR14721975	Acidobacteriaceae	168207054	NA
SRR14721975	Beijerinckiaceae	168207054	NA
SRR14721975	Sphingomonadaceae	168207054	NA
SRR14721975	Trebouxiophyceae	168207054	NA
SRR14721975	Cystobasidiomycetes	168207054	NA
SRR14721975	Tremellomycetes	168207054	NA
SRR13685142	Acidobacteriaceae	433080986	NA
SRR13685142	Beijerinckiaceae	433080986	NA
SRR13685142	Sphingomonadaceae	433080986	NA
SRR13685142	Trebouxiophyceae	433080986	NA
SRR13685142	Cystobasidiomycetes	433080986	NA
SRR13685142	Tremellomycetes	433080986	NA
SRR14722060	Acetobacteraceae	509313034	NA
SRR14722060	Acidobacteriaceae	509313034	NA
SRR14722060	Beijerinckiaceae	509313034	NA
SRR14722060	Sphingomonadaceae	509313034	NA
SRR14722060	Trebouxiophyceae	509313034	NA
SRR14722060	Cystobasidiomycetes	509313034	NA
SRR14722060	Tremellomycetes	509313034	NA
SRR13685159	Acetobacteraceae	567138182	NA
SRR13685159	Acidobacteriaceae	567138182	NA
SRR13685159	Beijerinckiaceae	567138182	NA
SRR13685159	Sphingomonadaceae	567138182	NA
SRR13685159	Cystobasidiomycetes	567138182	NA
SRR13685159	Tremellomycetes	567138182	NA
SRR13685153	Acidobacteriaceae	700670804	NA
SRR13685153	Beijerinckiaceae	700670804	NA
SRR13685153	Sphingomonadaceae	700670804	NA
SRR13685153	Trebouxiophyceae	700670804	NA
SRR13685153	Cystobasidiomycetes	700670804	NA
SRR13685153	Tremellomycetes	700670804	NA
SRR14721972	Acetobacteraceae	721821072	NA
SRR14721972	Acidobacteriaceae	721821072	NA
SRR14721972	Beijerinckiaceae	721821072	NA
SRR14721972	Sphingomonadaceae	721821072	NA
SRR14721972	Trebouxiophyceae	721821072	NA
SRR14721972	Cystobasidiomycetes	721821072	NA
SRR14721972	Tremellomycetes	721821072	NA
SRR14722314	Acidobacteriaceae	897036338	NA
SRR14722314	Beijerinckiaceae	897036338	NA
SRR14722314	Sphingomonadaceae	897036338	NA
SRR14722314	Trebouxiophyceae	897036338	NA
SRR14722314	Cystobasidiomycetes	897036338	NA
SRR14722314	Tremellomycetes	897036338	NA
SRR14722076	Acetobacteraceae	935642810	NA
SRR14722076	Acidobacteriaceae	935642810	NA
SRR14722076	Beijerinckiaceae	935642810	NA
SRR14722076	Sphingomonadaceae	935642810	NA
SRR14722076	Trebouxiophyceae	935642810	NA
SRR14722076	Cystobasidiomycetes	935642810	NA
SRR14722076	Tremellomycetes	935642810	NA
SRR14722008	Acetobacteraceae	1001142684	NA
SRR14722008	Acidobacteriaceae	1001142684	NA
SRR14722008	Sphingomonadaceae	1001142684	NA
SRR14722008	Trebouxiophyceae	1001142684	NA
SRR14722008	Cystobasidiomycetes	1001142684	NA
SRR14722008	Tremellomycetes	1001142684	NA
SRR14722324	Acetobacteraceae	1072225632	NA
SRR14722324	Acidobacteriaceae	1072225632	NA
SRR14722324	Beijerinckiaceae	1072225632	NA
SRR14722324	Sphingomonadaceae	1072225632	NA
SRR14722324	Trebouxiophyceae	1072225632	NA
SRR14722324	Cystobasidiomycetes	1072225632	NA
SRR14722324	Tremellomycetes	1072225632	NA
SRR14722276	Acidobacteriaceae	1080803036	NA
SRR14722276	Beijerinckiaceae	1080803036	NA
SRR14722276	Sphingomonadaceae	1080803036	NA
SRR14722276	Trebouxiophyceae	1080803036	NA
SRR14722276	Cystobasidiomycetes	1080803036	NA
SRR14722276	Tremellomycetes	1080803036	NA
SRR14722318	Acetobacteraceae	1177079730	NA
SRR14722318	Acidobacteriaceae	1177079730	NA
SRR14722318	Beijerinckiaceae	1177079730	NA
SRR14722318	Sphingomonadaceae	1177079730	NA
SRR14722318	Trebouxiophyceae	1177079730	NA
SRR14722318	Cystobasidiomycetes	1177079730	NA
SRR14722318	Tremellomycetes	1177079730	NA
SRR14722034	Acetobacteraceae	1210850276	NA
SRR14722034	Acidobacteriaceae	1210850276	NA
SRR14722034	Beijerinckiaceae	1210850276	NA
SRR14722034	Sphingomonadaceae	1210850276	NA
SRR14722034	Trebouxiophyceae	1210850276	NA
SRR14722034	Cystobasidiomycetes	1210850276	NA
SRR14722034	Tremellomycetes	1210850276	NA
SRR14722092	Acetobacteraceae	1273068920	NA
SRR14722092	Acidobacteriaceae	1273068920	NA
SRR14722092	Beijerinckiaceae	1273068920	NA
SRR14722092	Sphingomonadaceae	1273068920	NA
SRR14722092	Trebouxiophyceae	1273068920	NA
SRR14722092	Cystobasidiomycetes	1273068920	NA
SRR14722092	Tremellomycetes	1273068920	NA
SRR14722225	Acidobacteriaceae	1290245472	NA
SRR14722225	Beijerinckiaceae	1290245472	NA
SRR14722225	Sphingomonadaceae	1290245472	NA
SRR14722225	Trebouxiophyceae	1290245472	NA
SRR14722225	Cystobasidiomycetes	1290245472	NA
SRR14722225	Tremellomycetes	1290245472	NA
SRR14722044	Acetobacteraceae	1347790062	NA
SRR14722044	Acidobacteriaceae	1347790062	NA
SRR14722044	Beijerinckiaceae	1347790062	NA
SRR14722044	Sphingomonadaceae	1347790062	NA
SRR14722044	Trebouxiophyceae	1347790062	NA
SRR14722044	Cystobasidiomycetes	1347790062	NA
SRR14722044	Tremellomycetes	1347790062	NA
SRR14722162	Acidobacteriaceae	1359847714	NA
SRR14722162	Sphingomonadaceae	1359847714	NA
SRR14722162	Trebouxiophyceae	1359847714	NA
SRR14722162	Cystobasidiomycetes	1359847714	NA
SRR14722162	Tremellomycetes	1359847714	NA
SRR14721928	Acetobacteraceae	1373385468	NA
SRR14721928	Acidobacteriaceae	1373385468	NA
SRR14721928	Beijerinckiaceae	1373385468	NA
SRR14721928	Sphingomonadaceae	1373385468	NA
SRR14721928	Trebouxiophyceae	1373385468	NA
SRR14721928	Cystobasidiomycetes	1373385468	NA
SRR14721928	Tremellomycetes	1373385468	NA
SRR14722131	Acetobacteraceae	1390226196	NA
SRR14722131	Acidobacteriaceae	1390226196	NA
SRR14722131	Beijerinckiaceae	1390226196	NA
SRR14722131	Sphingomonadaceae	1390226196	NA
SRR14722131	Trebouxiophyceae	1390226196	NA
SRR14722131	Cystobasidiomycetes	1390226196	NA
SRR14722131	Tremellomycetes	1390226196	NA
SRR14722045	Acetobacteraceae	1411963250	NA
SRR14722045	Acidobacteriaceae	1411963250	NA
SRR14722045	Sphingomonadaceae	1411963250	NA
SRR14722045	Trebouxiophyceae	1411963250	NA
SRR14722045	Cystobasidiomycetes	1411963250	NA
SRR14722045	Tremellomycetes	1411963250	NA
SRR14722327	Acetobacteraceae	1485406932	NA
SRR14722327	Acidobacteriaceae	1485406932	NA
SRR14722327	Beijerinckiaceae	1485406932	NA
SRR14722327	Sphingomonadaceae	1485406932	NA
SRR14722327	Trebouxiophyceae	1485406932	NA
SRR14722327	Cystobasidiomycetes	1485406932	NA
SRR14722327	Tremellomycetes	1485406932	NA
SRR14722287	Acetobacteraceae	1486629428	NA
SRR14722287	Acidobacteriaceae	1486629428	NA
SRR14722287	Beijerinckiaceae	1486629428	NA
SRR14722287	Sphingomonadaceae	1486629428	NA
SRR14722287	Trebouxiophyceae	1486629428	NA
SRR14722287	Cystobasidiomycetes	1486629428	NA
SRR14722287	Tremellomycetes	1486629428	NA
SRR14721930	Acetobacteraceae	1525000944	NA
SRR14721930	Acidobacteriaceae	1525000944	NA
SRR14721930	Beijerinckiaceae	1525000944	NA
SRR14721930	Sphingomonadaceae	1525000944	NA
SRR14721930	Trebouxiophyceae	1525000944	NA
SRR14721930	Cystobasidiomycetes	1525000944	NA
SRR14721930	Tremellomycetes	1525000944	NA
SRR14722032	Acetobacteraceae	1560774958	NA
SRR14722032	Acidobacteriaceae	1560774958	NA
SRR14722032	Beijerinckiaceae	1560774958	NA
SRR14722032	Sphingomonadaceae	1560774958	NA
SRR14722032	Trebouxiophyceae	1560774958	NA
SRR14722032	Cystobasidiomycetes	1560774958	NA
SRR14722032	Tremellomycetes	1560774958	NA
SRR14721938	Acetobacteraceae	1606387226	NA
SRR14721938	Acidobacteriaceae	1606387226	NA
SRR14721938	Sphingomonadaceae	1606387226	NA
SRR14721938	Trebouxiophyceae	1606387226	NA
SRR14721938	Cystobasidiomycetes	1606387226	NA
SRR14721938	Tremellomycetes	1606387226	NA
SRR14722208	Acetobacteraceae	1648319322	NA
SRR14722208	Acidobacteriaceae	1648319322	NA
SRR14722208	Beijerinckiaceae	1648319322	NA
SRR14722208	Sphingomonadaceae	1648319322	NA
SRR14722208	Trebouxiophyceae	1648319322	NA
SRR14722208	Cystobasidiomycetes	1648319322	NA
SRR14722208	Tremellomycetes	1648319322	NA
SRR14722320	Beijerinckiaceae	1735397700	NA
SRR14722320	Sphingomonadaceae	1735397700	NA
SRR14722320	Trebouxiophyceae	1735397700	NA
SRR14722320	Cystobasidiomycetes	1735397700	NA
SRR14722320	Tremellomycetes	1735397700	NA
SRR14722033	Acetobacteraceae	1757553628	NA
SRR14722033	Acidobacteriaceae	1757553628	NA
SRR14722033	Beijerinckiaceae	1757553628	NA
SRR14722033	Sphingomonadaceae	1757553628	NA
SRR14722033	Trebouxiophyceae	1757553628	NA
SRR14722033	Cystobasidiomycetes	1757553628	NA
SRR14722033	Tremellomycetes	1757553628	NA
SRR14722303	Acetobacteraceae	1778492798	NA
SRR14722303	Sphingomonadaceae	1778492798	NA
SRR14722303	Trebouxiophyceae	1778492798	NA
SRR14722303	Cystobasidiomycetes	1778492798	NA
SRR14722303	Tremellomycetes	1778492798	NA
SRR14722071	Beijerinckiaceae	1841760892	NA
SRR14722071	Sphingomonadaceae	1841760892	NA
SRR14722071	Cystobasidiomycetes	1841760892	NA
SRR14722071	Tremellomycetes	1841760892	NA
SRR14722185	Acetobacteraceae	1975321902	NA
SRR14722185	Acidobacteriaceae	1975321902	NA
SRR14722185	Sphingomonadaceae	1975321902	NA
SRR14722185	Trebouxiophyceae	1975321902	NA
SRR14722185	Cystobasidiomycetes	1975321902	NA
SRR14722185	Tremellomycetes	1975321902	NA
SRR14722042	Beijerinckiaceae	2039049338	NA
SRR14722042	Sphingomonadaceae	2039049338	NA
SRR14722042	Cystobasidiomycetes	2039049338	NA
SRR14722042	Tremellomycetes	2039049338	NA
SRR14722048	Acetobacteraceae	2054355906	NA
SRR14722048	Acidobacteriaceae	2054355906	NA
SRR14722048	Beijerinckiaceae	2054355906	NA
SRR14722048	Sphingomonadaceae	2054355906	NA
SRR14722048	Trebouxiophyceae	2054355906	NA
SRR14722048	Cystobasidiomycetes	2054355906	NA
SRR14722048	Tremellomycetes	2054355906	NA
SRR14722285	Acetobacteraceae	2085198864	NA
SRR14722285	Acidobacteriaceae	2085198864	NA
SRR14722285	Beijerinckiaceae	2085198864	NA
SRR14722285	Sphingomonadaceae	2085198864	NA
SRR14722285	Trebouxiophyceae	2085198864	NA
SRR14722285	Cystobasidiomycetes	2085198864	NA
SRR14722285	Tremellomycetes	2085198864	NA
SRR14722152	Beijerinckiaceae	2109363394	NA
SRR14722152	Sphingomonadaceae	2109363394	NA
SRR14722152	Cystobasidiomycetes	2109363394	NA
SRR14722152	Tremellomycetes	2109363394	NA
SRR14722065	Beijerinckiaceae	2222570510	NA
SRR14722065	Sphingomonadaceae	2222570510	NA
SRR14722065	Trebouxiophyceae	2222570510	NA
SRR14722065	Cystobasidiomycetes	2222570510	NA
SRR14722065	Tremellomycetes	2222570510	NA
SRR14722282	Acetobacteraceae	2249326804	NA
SRR14722282	Acidobacteriaceae	2249326804	NA
SRR14722282	Beijerinckiaceae	2249326804	NA
SRR14722282	Sphingomonadaceae	2249326804	NA
SRR14722282	Trebouxiophyceae	2249326804	NA
SRR14722282	Cystobasidiomycetes	2249326804	NA
SRR14722282	Tremellomycetes	2249326804	NA
SRR14722222	Acetobacteraceae	2453653662	NA
SRR14722222	Acidobacteriaceae	2453653662	NA
SRR14722222	Beijerinckiaceae	2453653662	NA
SRR14722222	Trebouxiophyceae	2453653662	NA
SRR14722222	Cystobasidiomycetes	2453653662	NA
SRR14722222	Tremellomycetes	2453653662	NA
SRR14722172	Beijerinckiaceae	2578131720	NA
SRR14722172	Sphingomonadaceae	2578131720	NA
SRR14722172	Cystobasidiomycetes	2578131720	NA
SRR14722172	Tremellomycetes	2578131720	NA
SRR14722137	Acetobacteraceae	2618053100	NA
SRR14722137	Acidobacteriaceae	2618053100	NA
SRR14722137	Beijerinckiaceae	2618053100	NA
SRR14722137	Sphingomonadaceae	2618053100	NA
SRR14722137	Trebouxiophyceae	2618053100	NA
SRR14722137	Cystobasidiomycetes	2618053100	NA
SRR14722137	Tremellomycetes	2618053100	NA
SRR14722085	Sphingomonadaceae	2676506106	NA
SRR14722085	Trebouxiophyceae	2676506106	NA
SRR14722085	Cystobasidiomycetes	2676506106	NA
SRR14722085	Tremellomycetes	2676506106	NA
SRR14722160	Sphingomonadaceae	2987733112	NA
SRR14722160	Trebouxiophyceae	2987733112	NA
SRR14722160	Cystobasidiomycetes	2987733112	NA
SRR14722160	Tremellomycetes	2987733112	NA
SRR14722229	Sphingomonadaceae	3274847230	NA
SRR14722229	Trebouxiophyceae	3274847230	NA
SRR14722229	Cystobasidiomycetes	3274847230	NA
SRR14722229	Tremellomycetes	3274847230	NA
SRR14722149	Acetobacteraceae	4395393164	NA
SRR14722149	Beijerinckiaceae	4395393164	NA
SRR14722149	Trebouxiophyceae	4395393164	NA
SRR14722149	Cystobasidiomycetes	4395393164	NA
SRR14722149	Tremellomycetes	4395393164	NA
ERR4179391	Acidobacteriaceae	10854216148	NA
ERR4179391	Trebouxiophyceae	10854216148	NA
ERR4179391	Cystobasidiomycetes	10854216148	NA
ERR4179391	Tremellomycetes	10854216148	NA
